date,entry_time,spot_at_entry,spot_at_close,vix,expiry,ce_strike,pe_strike,ce_entry_prem,pe_entry_prem,ce_exit_prem,pe_exit_prem,ce_stopped,pe_stopped,ce_exit_time,pe_exit_time,lots_per_leg,total_premium_collected,gross_pnl,total_costs,net_pnl,strike_dist,sl_mult,vix_filter,combo
2023-03-02,09:20,17426.0,17318.7,12.85,2023-03-02,17550,17350,5.2,14.25,0.05,31.15,False,True,15:25,09:30,19,19.45,-5581.25,114.05,-5695.3,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-03-09,09:20,17748.3,17582.8,12.49,2023-03-09,17850,17650,6.5,8.55,0.05,18.2,False,True,15:25,10:00,18,15.05,-1440.0,107.63,-1547.63,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-03-16,09:20,16937.3,17010.2,16.53,2023-03-16,17050,16850,17.65,23.75,35.35,0.05,True,False,10:54,15:25,19,41.4,2850.0,129.69,2720.31,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-03-23,09:20,17059.2,17068.5,15.0,2023-03-23,17150,16950,19.25,16.15,38.9,0.05,True,False,10:16,15:25,19,35.4,-1686.25,126.41,-1812.66,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-03-29,09:20,16991.8,17116.3,14.83,2023-03-29,17100,16900,10.8,13.5,0.05,0.1,False,False,15:25,15:25,19,24.3,11471.25,110.76,11360.49,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-04-20,09:20,17673.1,17623.9,12.21,2023-04-20,17750,17550,7.7,5.7,0.05,11.65,False,True,15:25,10:29,18,13.4,765.0,105.27,659.73,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-04-27,09:20,17810.2,17923.2,11.8,2023-04-27,17900,17700,5.75,5.85,11.7,0.05,True,False,13:31,15:25,18,11.6,-67.5,104.13,-171.63,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-05-04,09:20,18100.8,18238.6,11.91,2023-05-04,18200,18000,5.2,8.3,13.2,0.15,True,False,13:04,15:25,18,13.5,67.5,105.66,-38.16,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-05-25,09:20,18291.0,18335.9,12.78,2023-05-25,18400,18200,5.05,10.6,0.05,0.05,False,False,15:25,15:25,18,15.65,6997.5,104.38,6893.12,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-06-01,09:20,18554.0,18486.1,11.77,2023-06-01,18650,18450,6.95,8.05,0.05,0.05,False,False,15:25,15:25,17,15.0,6332.5,103.44,6229.06,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-06-28,09:20,18872.9,18991.9,10.67,2023-06-28,18950,18750,8.6,6.0,17.2,0.05,True,False,10:38,15:25,17,14.6,-1126.25,106.44,-1232.69,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-07-06,09:20,19398.4,19486.2,11.97,2023-07-06,19500,19300,10.5,16.3,21.5,0.1,True,False,10:13,15:25,17,26.8,2210.0,114.59,2095.41,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-07-13,09:20,19475.2,19443.2,10.77,2023-07-13,19600,19400,5.65,11.9,11.85,0.05,True,False,09:48,15:25,17,17.55,2401.25,107.2,2294.05,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-07-20,09:20,19790.8,19970.0,11.83,2023-07-20,19900,19700,12.1,14.85,26.35,0.05,True,False,12:53,15:25,16,26.95,220.0,114.34,105.66,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-07-27,09:20,19856.8,19700.2,10.43,2023-07-27,19950,19750,13.65,9.9,0.1,20.4,False,True,15:25,10:00,16,23.55,1220.0,111.37,1108.63,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-08-03,09:20,19501.0,19394.5,11.52,2023-08-03,19600,19400,14.3,19.15,0.05,39.3,False,True,15:25,12:39,17,33.45,-2507.5,121.95,-2629.45,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-08-10,09:20,19577.8,19549.2,11.25,2023-08-10,19700,19500,9.4,24.9,0.05,50.2,False,True,15:25,10:33,17,34.3,-6778.75,124.51,-6903.26,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-08-17,09:20,19444.8,19346.2,12.3,2023-08-17,19550,19350,8.7,13.4,0.05,28.4,False,True,15:25,11:18,17,22.1,-2698.75,113.06,-2811.81,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-08-31,09:20,19370.0,19279.5,11.9,2023-08-31,19450,19250,6.95,5.05,0.05,11.05,False,True,15:25,09:28,17,12.0,382.5,103.71,278.79,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-09-14,09:20,20130.8,20101.8,11.68,2023-09-14,20250,20050,5.45,16.65,0.05,33.9,False,True,15:25,10:17,16,22.1,-4740.0,112.94,-4852.94,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-09-21,09:20,19822.0,19748.8,11.1,2023-09-21,19900,19700,10.05,5.9,0.05,12.1,False,True,15:25,10:03,16,15.95,1520.0,105.59,1414.41,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-09-28,09:20,19735.2,19553.3,11.54,2023-09-28,19850,19650,6.05,16.9,0.1,37.9,False,True,15:25,09:43,16,22.95,-6020.0,114.14,-6134.14,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-10-19,09:20,19544.3,19611.9,11.02,2023-10-19,19650,19450,6.4,6.2,14.85,0.05,True,False,09:58,15:25,17,12.6,-977.5,104.79,-1082.29,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-10-26,09:20,18997.0,18848.5,11.7,2023-10-26,19100,18900,12.95,19.95,0.1,44.85,False,True,15:25,10:13,17,32.9,-5121.25,122.67,-5243.92,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-11-02,09:20,19143.9,19144.8,11.26,2023-11-02,19250,19050,5.1,9.0,0.05,0.05,False,False,15:25,15:25,17,14.1,5950.0,102.9,5847.1,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-11-30,09:20,20113.0,20127.2,12.22,2023-11-30,20200,20000,11.65,8.25,0.05,17.15,False,True,15:25,09:51,16,19.9,1080.0,108.72,971.28,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-12-07,09:20,20883.7,20916.1,13.26,2023-12-07,21000,20800,6.95,15.85,0.05,0.05,False,False,15:25,15:25,15,22.8,8512.5,106.51,8405.99,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-12-14,09:20,21114.8,21195.2,11.86,2023-12-14,21200,21000,6.5,6.05,14.5,0.05,True,False,09:50,15:25,15,12.55,-750.0,103.49,-853.49,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-12-21,09:20,21066.4,21283.0,14.55,2023-12-21,21150,20950,29.05,41.4,58.75,0.05,True,False,12:06,15:25,15,70.45,4368.75,141.57,4227.18,100,2.0,off,09:20_d100_vixoff_sl2.0
2023-12-28,09:20,21735.4,21773.7,15.65,2023-12-28,21850,21650,21.85,23.4,0.1,0.1,False,False,15:25,15:25,15,45.25,16893.75,118.44,16775.31,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-01-04,09:20,21608.8,21669.6,14.04,2024-01-04,21700,21500,7.65,11.0,0.1,0.05,False,False,15:25,15:25,15,18.65,6937.5,104.31,6833.19,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-01-11,09:20,21710.5,21669.4,12.9,2024-01-11,21800,21600,9.5,10.4,0.05,20.85,False,True,15:25,14:14,15,19.9,-375.0,108.44,-483.44,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-01-18,09:20,21459.2,21477.2,15.22,2024-01-18,21550,21350,18.5,25.7,0.05,54.9,False,True,15:25,09:46,15,44.2,-4031.25,127.0,-4158.25,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-01-25,09:20,21418.3,21370.8,14.53,2024-01-25,21500,21300,33.1,27.8,0.1,63.75,False,True,15:25,10:20,15,60.9,-1106.25,137.34,-1243.59,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-02-01,09:20,21735.3,21690.3,16.05,2024-02-01,21850,21650,69.85,89.2,0.05,0.05,False,False,15:25,15:25,15,159.05,59606.25,178.78,59427.47,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-02-08,09:20,22006.3,21759.7,15.49,2024-02-08,22100,21900,27.1,21.3,0.05,43.15,False,True,15:25,10:10,15,48.4,1950.0,127.27,1822.73,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-02-15,09:20,21888.8,21927.0,15.17,2024-02-15,22000,21800,24.0,29.15,0.05,0.05,False,False,15:25,15:25,15,53.15,19893.75,122.61,19771.14,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-02-22,09:20,22048.7,22216.9,15.77,2024-02-22,22150,21950,23.8,31.5,65.8,69.1,True,True,14:51,09:34,15,55.3,-29850.0,146.22,-29996.22,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-02-29,09:20,21920.0,22042.0,16.4,2024-02-29,22000,21800,43.45,35.3,0.25,0.05,False,False,15:25,15:25,15,78.75,29418.75,136.22,29282.53,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-03-07,09:20,22478.5,22483.5,14.33,2024-03-07,22600,22400,17.0,25.9,0.05,0.05,False,False,15:25,15:25,14,42.9,14980.0,115.65,14864.35,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-03-14,09:20,21938.8,22153.0,14.57,2024-03-14,22050,21850,34.55,38.15,72.35,0.05,True,False,10:42,15:25,15,72.7,112.5,145.04,-32.54,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-03-21,09:20,22002.5,22014.6,13.15,2024-03-21,22100,21900,19.05,18.55,0.05,0.05,False,False,15:25,15:25,15,37.6,14062.5,114.36,13948.14,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-03-28,09:20,22199.3,22343.1,12.76,2024-03-28,22300,22100,16.85,15.4,40.9,0.1,True,False,09:44,15:25,15,32.25,-3281.25,118.35,-3399.6,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-04-04,09:20,22568.5,22541.2,11.18,2024-04-04,22650,22450,16.55,17.9,0.05,37.4,False,True,15:25,09:29,14,34.45,-1050.0,117.28,-1167.28,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-04-10,09:20,22683.3,22735.0,11.29,2024-04-10,22800,22600,13.95,27.7,0.05,0.05,False,False,15:25,15:25,14,41.65,14542.5,115.03,14427.47,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-04-18,09:20,22251.2,22045.8,12.58,2024-04-18,22350,22150,11.9,16.0,0.05,43.9,False,True,15:25,09:43,14,27.9,-5617.5,115.05,-5732.55,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-04-25,09:20,22329.0,22559.2,10.53,2024-04-25,22450,22250,16.7,23.5,36.45,0.1,True,False,09:35,15:25,14,40.2,1277.5,119.99,1157.51,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-05-02,09:20,22637.7,22656.8,13.87,2024-05-02,22750,22550,27.3,28.65,0.1,0.05,False,False,15:25,15:25,14,55.95,19530.0,122.12,19407.88,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-05-09,09:20,22280.1,21968.2,17.41,2024-05-09,22400,22200,25.9,41.5,0.05,91.15,False,True,15:25,10:21,14,67.4,-8330.0,141.96,-8471.96,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-05-16,09:20,22297.7,22392.3,20.37,2024-05-16,22400,22200,17.65,31.65,5.1,64.6,False,True,15:25,10:04,14,49.3,-7140.0,129.65,-7269.65,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-05-23,09:20,22595.7,22951.0,21.72,2024-05-23,22700,22500,30.05,29.7,61.15,0.05,True,False,09:39,15:25,14,59.75,-507.5,133.5,-641.0,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-05-30,09:20,22696.2,22557.1,23.8,2024-05-30,22800,22600,42.45,50.95,0.05,103.0,False,True,15:25,14:32,14,93.4,-3377.5,156.67,-3534.17,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-06-06,09:20,22661.2,22849.0,17.3,2024-06-06,22750,22550,87.05,89.35,71.25,0.05,False,False,15:25,15:25,14,176.4,36785.0,192.82,36592.18,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-06-13,09:20,23440.8,23399.3,13.93,2024-06-13,23550,23350,20.5,32.1,0.05,0.05,False,False,15:25,15:25,14,52.6,18375.0,120.46,18254.54,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-06-20,09:20,23490.9,23579.2,13.71,2024-06-20,23600,23400,32.3,50.3,0.05,0.05,False,False,15:25,15:25,14,82.6,28875.0,135.31,28739.69,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-06-27,09:20,23849.5,24036.1,14.05,2024-06-27,23950,23750,32.65,36.7,66.75,0.1,True,False,10:02,15:25,13,69.35,812.5,135.94,676.56,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-07-04,09:20,24344.9,24304.7,13.21,2024-07-04,24450,24250,19.2,28.55,0.05,0.05,False,False,15:25,15:25,13,47.75,15486.25,116.36,15369.89,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-07-11,09:20,24360.5,24338.5,14.43,2024-07-11,24450,24250,16.95,19.8,0.05,40.7,False,True,15:25,10:15,13,36.75,-1300.0,117.18,-1417.18,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-07-18,09:20,24553.8,24779.3,13.96,2024-07-18,24650,24450,20.2,18.9,61.0,0.1,True,False,09:49,15:25,13,39.1,-7150.0,121.2,-7271.2,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-07-25,09:20,24228.7,24415.0,11.92,2024-07-25,24350,24150,25.4,47.2,55.8,0.05,True,False,12:51,15:25,13,72.6,5443.75,135.85,5307.9,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-08-01,09:20,25052.2,25006.0,13.08,2024-08-01,25150,24950,24.85,26.95,0.05,0.05,False,False,15:25,15:25,13,51.8,16802.5,118.23,16684.27,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-08-08,09:20,24213.7,24098.7,15.26,2024-08-08,24300,24100,55.85,51.6,0.1,0.15,False,False,15:25,15:25,13,107.45,34840.0,143.83,34696.17,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-08-14,09:20,24140.1,24144.5,14.84,2024-08-14,24250,24050,27.0,29.75,0.05,0.15,False,False,15:25,15:25,13,56.75,18378.75,120.52,18258.23,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-08-22,09:20,24809.5,24810.9,13.32,2024-08-22,24900,24700,18.0,18.15,0.05,0.05,False,False,15:25,15:25,13,36.15,11716.25,111.03,11605.22,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-08-29,09:20,25037.8,25156.8,13.96,2024-08-29,25150,24950,16.5,24.25,37.7,0.15,True,False,09:53,15:25,13,40.75,942.5,118.6,823.9,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-09-05,09:20,25257.3,25144.8,13.95,2024-09-05,25350,25150,23.55,22.9,0.05,49.1,False,True,15:25,10:33,13,46.45,-877.5,122.85,-1000.35,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-09-12,09:20,25016.5,25315.0,11.85,2024-09-12,25100,24900,20.6,15.85,59.05,32.0,True,True,14:01,10:45,13,36.45,-17745.0,124.31,-17869.31,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-09-19,09:20,25581.3,25445.0,12.36,2024-09-19,25700,25500,20.55,26.4,0.05,56.4,False,True,15:25,11:28,13,46.95,-3087.5,124.14,-3211.64,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-09-26,09:20,26045.5,26184.7,12.62,2024-09-26,26150,25950,29.95,26.1,60.85,0.1,True,False,14:20,15:25,12,56.05,-1470.0,126.31,-1596.31,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-10-03,09:20,25545.5,25266.0,13.02,2024-10-03,25650,25450,31.6,47.4,69.65,96.6,True,True,09:33,11:34,13,79.0,-28356.25,154.74,-28510.99,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-10-10,09:20,25044.8,25007.5,13.68,2024-10-10,25150,24950,37.2,43.0,0.05,0.1,False,False,15:25,15:25,13,80.2,26016.25,131.29,25884.96,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-10-17,09:20,24946.2,24750.2,13.08,2024-10-17,25050,24850,25.2,23.95,0.05,48.7,False,True,15:25,09:38,13,49.15,130.0,124.04,5.96,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-10-24,09:20,24409.4,24414.6,14.72,2024-10-24,24500,24300,40.4,28.95,0.05,0.05,False,False,15:25,15:25,13,69.35,22506.25,126.3,22379.95,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-10-31,09:20,24329.9,24238.5,15.96,2024-10-31,24450,24250,25.45,35.95,0.05,46.35,False,False,15:25,15:25,13,61.4,4875.0,129.33,4745.67,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-11-07,09:20,24441.8,24194.6,15.05,2024-11-07,24550,24350,26.4,30.55,0.05,64.6,False,True,15:25,09:25,13,56.95,-2502.5,129.92,-2632.42,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-11-14,09:20,23578.5,23559.6,14.82,2024-11-14,23700,23500,42.6,57.6,0.1,0.05,False,False,15:25,15:25,14,100.2,35017.5,144.03,34873.47,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-11-21,09:20,23389.0,23346.8,15.66,2024-11-21,23500,23300,40.55,71.55,0.05,0.05,False,False,15:25,15:25,4,112.1,33600.0,141.98,33458.02,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-11-28,09:20,24282.0,23957.5,14.38,2024-11-28,24400,24200,33.05,39.15,0.05,92.0,False,True,15:25,10:35,4,72.2,-5955.0,137.31,-6092.31,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-12-05,09:20,24504.5,24701.5,14.47,2024-12-05,24600,24400,63.65,70.35,127.6,144.65,True,True,12:12,09:48,4,134.0,-41475.0,187.57,-41662.57,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-12-12,09:20,24638.9,24539.5,13.14,2024-12-12,24750,24550,14.6,16.0,32.7,36.35,True,True,09:35,11:00,4,30.6,-11535.0,116.6,-11651.6,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-12-19,09:20,23909.3,23962.0,14.93,2024-12-19,24000,23800,47.3,49.95,0.05,0.05,False,False,15:25,15:25,4,97.25,29145.0,135.68,29009.32,100,2.0,off,09:20_d100_vixoff_sl2.0
2024-12-26,09:20,23841.9,23760.3,13.27,2024-12-26,23950,23750,29.85,31.3,0.05,83.7,False,True,15:25,13:34,4,61.15,-6780.0,131.51,-6911.51,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-01-02,09:20,23765.1,24168.0,14.45,2025-01-02,23850,23650,79.3,66.5,162.4,0.05,True,False,11:09,15:25,4,145.8,-4995.0,177.94,-5172.94,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-01-09,09:20,23615.9,23557.2,14.57,2025-01-09,23700,23500,23.5,21.7,0.05,0.05,False,False,15:25,15:25,4,45.2,13530.0,113.6,13416.4,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-01-16,09:20,23326.7,23350.8,15.13,2025-01-16,23450,23250,11.05,15.5,0.1,0.05,False,False,15:25,15:25,4,26.55,7920.0,105.68,7814.32,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-01-23,09:20,23108.4,23216.3,16.85,2025-01-23,23200,23000,25.9,17.0,56.95,0.05,True,False,09:40,15:25,4,42.9,-4230.0,120.21,-4350.21,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-01-30,09:20,23155.5,23298.0,18.8,2025-01-30,23250,23050,74.0,85.75,0.4,0.1,False,False,15:25,15:25,4,159.75,47775.0,162.26,47612.74,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-02-06,09:20,23718.0,23628.0,14.23,2025-02-06,23800,23600,31.0,20.05,0.05,41.4,False,True,15:25,09:31,4,51.05,2880.0,121.59,2758.41,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-02-13,09:20,23093.5,23019.4,15.15,2025-02-13,23200,23000,37.1,35.04,0.1,76.0,False,True,15:25,09:24,4,72.14,-1188.0,135.16,-1323.16,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-02-20,09:20,22856.0,22906.2,15.68,2025-02-20,22950,22750,37.35,26.8,0.1,0.05,False,False,15:25,15:25,4,64.15,19200.0,121.64,19078.36,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-02-27,09:20,22583.2,22510.8,13.79,2025-02-27,22700,22500,5.95,11.1,0.05,0.1,False,False,15:25,15:25,4,17.05,5070.0,101.65,4968.35,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-03-06,09:20,22417.3,22529.2,13.55,2025-03-06,22500,22300,20.0,21.0,41.05,42.35,True,True,14:41,09:24,4,41.0,-12720.0,122.92,-12842.92,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-03-13,09:20,22479.1,22383.3,13.68,2025-03-13,22600,22400,10.8,24.05,0.05,1.35,False,False,15:25,15:25,4,34.85,10035.0,109.38,9925.62,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-03-20,09:20,23018.6,23165.7,13.27,2025-03-20,23100,22900,21.5,22.2,45.6,0.05,True,False,13:11,15:25,4,43.7,-585.0,119.03,-704.03,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-03-27,09:20,23512.6,23601.0,13.61,2025-03-27,23600,23400,42.05,35.2,0.1,0.2,False,False,15:25,15:25,4,77.25,23085.0,127.22,22957.78,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-04-03,09:20,23225.7,23241.6,14.08,2025-04-03,23350,23150,10.75,33.35,0.1,0.1,False,False,15:25,15:25,4,44.1,13170.0,113.15,13056.85,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-04-09,09:20,22439.8,22420.4,20.87,2025-04-09,22550,22350,65.09,86.7,0.05,0.1,False,False,15:25,15:25,4,151.79,45492.0,158.84,45333.16,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-04-17,09:20,23353.6,23837.8,15.73,2025-04-17,23450,23250,17.3,19.1,40.65,0.05,True,False,09:43,15:25,4,36.4,-1290.0,115.27,-1405.27,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-04-24,09:20,24273.8,24245.0,16.32,2025-04-24,24350,24150,24.6,10.9,55.4,0.15,True,False,09:35,15:25,4,35.5,-6015.0,116.88,-6131.88,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-04-30,09:20,24321.0,24246.2,17.84,2025-04-30,24400,24200,14.55,13.05,29.25,0.2,True,False,09:53,15:25,4,27.6,-555.0,110.04,-665.04,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-05-08,09:20,24398.7,24154.1,18.74,2025-05-08,24500,24300,9.75,13.15,0.15,32.2,False,True,15:25,14:54,4,22.9,-2835.0,108.43,-2943.43,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-05-15,09:20,24596.1,25035.3,17.29,2025-05-15,24700,24500,35.6,47.15,72.8,0.05,True,False,10:37,15:25,4,82.75,2970.0,139.24,2830.76,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-05-22,09:20,24626.0,24637.0,17.78,2025-05-22,24750,24550,57.8,76.3,0.05,0.1,False,False,15:25,15:25,4,134.1,40185.0,151.32,40033.68,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-05-29,09:20,24853.7,24880.8,17.19,2025-05-29,24950,24750,35.2,23.8,0.1,50.4,False,True,15:25,10:30,4,59.0,2550.0,126.17,2423.83,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-06-05,09:20,24631.5,24761.1,15.82,2025-06-05,24750,24550,18.45,23.35,39.65,0.1,True,False,09:25,15:25,4,41.8,615.0,117.44,497.56,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-06-12,09:20,25170.2,24856.0,13.91,2025-06-12,25250,25050,25.5,19.75,0.1,46.9,False,True,15:25,09:44,4,45.25,-525.0,119.87,-644.87,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-06-19,09:20,24747.7,24744.7,14.21,2025-06-19,24850,24650,23.25,26.95,0.1,0.1,False,False,15:25,15:25,4,50.2,15000.0,115.73,14884.27,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-06-26,09:20,25306.0,25530.4,12.8,2025-06-26,25400,25200,27.85,21.75,60.1,0.15,True,False,09:30,15:25,4,49.6,-3195.0,123.48,-3318.48,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-07-03,09:20,25532.4,25397.4,12.4,2025-07-03,25650,25450,18.3,23.3,0.1,51.7,False,True,15:25,09:23,4,41.6,-3060.0,118.96,-3178.96,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-07-10,09:20,25462.2,25348.2,11.87,2025-07-10,25550,25350,19.85,12.6,0.1,26.5,False,True,15:25,10:13,4,32.45,1755.0,111.72,1643.28,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-07-17,09:20,25201.8,25109.5,11.27,2025-07-17,25300,25100,13.4,12.1,0.05,0.05,False,False,15:25,15:25,4,25.5,7620.0,105.23,7514.77,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-07-24,09:20,25212.5,25051.9,10.47,2025-07-24,25300,25100,11.75,9.65,0.05,25.65,False,True,15:25,11:23,4,21.4,-1290.0,106.91,-1396.91,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-07-31,09:20,24702.7,24765.6,11.9,2025-07-31,24800,24600,23.4,28.8,47.3,0.1,True,False,11:24,15:25,4,52.2,1440.0,122.87,1317.13,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-08-07,09:20,24516.3,24626.7,11.83,2025-08-07,24600,24400,24.2,17.05,0.3,36.2,False,True,15:25,10:49,4,41.25,1425.0,116.77,1308.23,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-08-14,09:20,24624.3,24616.0,12.28,2025-08-14,24700,24500,22.2,16.6,0.05,0.05,False,False,15:25,15:25,4,38.8,11610.0,110.88,11499.12,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-08-21,09:20,25077.7,25077.0,11.87,2025-08-21,25200,25000,9.3,17.0,0.05,0.1,False,False,15:25,15:25,4,26.3,7845.0,105.58,7739.42,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-08-28,09:20,24575.5,24533.1,12.19,2025-08-28,24700,24500,17.45,22.85,38.7,0.15,True,False,10:58,15:25,4,40.3,435.0,116.69,318.31,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-09-02,09:20,24653.9,24575.0,11.22,2025-09-02,24750,24550,12.4,11.5,26.2,27.3,True,True,09:52,14:03,4,23.9,-8880.0,111.68,-8991.68,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-09-09,09:20,24857.0,24878.8,10.84,2025-09-09,24950,24750,15.55,14.6,0.05,0.1,False,False,15:25,15:25,4,30.15,9000.0,107.22,8892.78,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-09-16,09:20,25111.0,25254.5,10.39,2025-09-16,25200,25000,12.1,10.05,25.5,0.05,True,False,09:53,15:25,4,22.15,-1020.0,107.21,-1127.21,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-09-23,09:20,25235.8,25185.8,10.3,2025-09-23,25350,25150,11.15,10.7,0.05,26.0,False,True,15:25,09:30,4,21.85,-1260.0,107.15,-1367.15,100,2.0,off,09:20_d100_vixoff_sl2.0
2025-09-30,09:20,24724.2,24633.6,11.26,2025-09-30,24800,24600,27.9,12.6,0.05,27.25,False,True,15:25,09:30,4,40.5,3960.0,115.23,3844.77,100,2.0,off,09:20_d100_vixoff_sl2.0
